date,n_contracts,near_rate,near_contract,far_rate,far_contract,terminal_rate,terminal_contract,terminal_maturity,peak_rate,peak_contract,peak_maturity,curve_slope_bp,mid_mean_rate,z6_rate,m7_rate,near_rate_chg,far_rate_chg,terminal_rate_chg,peak_rate_chg,mid_mean_chg,z6_m7_spread,curve_move_bp,curve_move_5d_vol,curve_move_20d_vol,curve_move_5d_sum,curve_move_20d_sum
2018-09-28,20,2.190000,SR3_U18,2.965000,SR3_M23,2.190000,SR3_U18,2018-09-01,2.910000,SR3_H20,2020-03-01,77.500000,2.905417,,,-0.005000,-0.020000,-0.005000,-0.020000,-0.019583,,-1.250000,1.098294,2.474699,-0.750000,23.625000
2018-10-01,20,2.195000,SR3_U18,2.965000,SR3_M23,2.195000,SR3_U18,2018-09-01,2.915000,SR3_M20,2020-06-01,77.000000,2.906250,,,0.005000,0.000000,0.005000,0.005000,0.000833,,0.250000,1.098294,1.351458,-0.750000,13.875000
2018-10-02,20,2.185000,SR3_U18,2.955000,SR3_M23,2.185000,SR3_U18,2018-09-01,2.905000,SR3_M20,2020-06-01,77.000000,2.896250,,,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,,-1.000000,0.627495,1.395643,-3.250000,11.625000
2018-10-03,20,2.190000,SR3_U18,3.005000,SR3_M23,2.190000,SR3_U18,2018-09-01,2.950000,SR3_M20,2020-06-01,81.500000,2.944167,,,0.005000,0.050000,0.005000,0.045000,0.047917,,2.750000,1.596872,1.475903,0.500000,14.000000
2018-10-04,20,2.190000,SR3_U18,3.040000,SR3_M23,2.190000,SR3_U18,2018-09-01,2.985000,SR3_M20,2020-06-01,85.000000,2.977917,,,0.000000,0.035000,0.000000,0.035000,0.033750,,1.750000,1.732051,1.444861,2.500000,16.625000
2018-10-05,20,2.190000,SR3_U18,3.065000,SR3_M23,2.190000,SR3_U18,2018-09-01,3.010000,SR3_M20,2020-06-01,87.500000,3.002083,,,0.000000,0.025000,0.000000,0.025000,0.024166,,1.250000,1.436141,1.292756,5.000000,14.250000
2018-10-08,20,2.195000,SR3_U18,3.070000,SR3_M23,2.195000,SR3_U18,2018-09-01,3.015000,SR3_M20,2020-06-01,87.500000,3.007083,,,0.005000,0.005000,0.005000,0.005000,0.005000,,0.500000,1.407569,1.278925,5.250000,14.875000
2018-10-09,20,2.195000,SR3_U18,3.075000,SR3_M23,2.195000,SR3_U18,2018-09-01,3.020000,SR3_M20,2020-06-01,88.000000,3.010833,,,0.000000,0.005000,0.000000,0.005000,0.003750,,0.250000,1.006231,1.213598,6.500000,12.625000
2018-10-10,20,2.185000,SR3_U18,3.065000,SR3_M23,2.185000,SR3_U18,2018-09-01,3.010000,SR3_M20,2020-06-01,88.000000,3.000833,,,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,,-1.000000,1.051784,1.236706,2.750000,12.250000
2018-10-11,20,2.185000,SR3_U18,3.015000,SR3_M23,2.185000,SR3_U18,2018-09-01,2.960000,SR3_M20,2020-06-01,83.000000,2.952500,,,0.000000,-0.050000,0.000000,-0.050000,-0.048333,,-2.500000,1.472668,1.398484,-1.500000,8.250000
2018-10-12,20,2.180000,SR3_U18,2.995000,SR3_M23,2.180000,SR3_U18,2018-09-01,2.945000,SR3_M20,2020-06-01,81.500000,2.935000,,,-0.005000,-0.020000,-0.005000,-0.015000,-0.017500,,-1.250000,1.217066,1.375239,-4.000000,4.750000
2018-10-15,20,2.187500,SR3_U18,3.005000,SR3_M23,2.187500,SR3_U18,2018-09-01,2.955000,SR3_M20,2020-06-01,81.750000,2.945000,,,0.007500,0.010000,0.007500,0.010000,0.010000,,0.875000,1.324056,1.381548,-3.625000,5.125000
2018-10-16,20,2.182500,SR3_U18,3.010000,SR3_M23,2.182500,SR3_U18,2018-09-01,2.960000,SR3_M20,2020-06-01,82.750000,2.950000,,,-0.005000,0.005000,-0.005000,0.005000,0.005000,,0.000000,1.282088,1.350850,-3.875000,3.625000
2018-10-17,20,2.187500,SR3_U18,3.010000,SR3_M23,2.187500,SR3_U18,2018-09-01,2.960000,SR3_M20,2020-06-01,82.250000,2.950000,,,0.005000,0.000000,0.005000,0.000000,0.000000,,0.250000,1.347451,1.281751,-2.625000,1.875000
2018-10-18,20,2.202500,SR3_U18,3.000000,SR3_M23,2.202500,SR3_U18,2018-09-01,2.950000,SR3_M20,2020-06-01,79.750000,2.940000,,,0.015000,-0.010000,0.015000,-0.010000,-0.010000,,0.250000,0.782624,1.239346,0.125000,0.625000
2018-10-19,20,2.210000,SR3_U18,3.020000,SR3_M23,2.210000,SR3_U18,2018-09-01,2.970000,SR3_M20,2020-06-01,81.000000,2.960000,,,0.007500,0.020000,0.007500,0.020000,0.020000,,1.375000,0.563194,1.249079,2.750000,3.000000
2018-10-22,20,2.205000,SR3_U18,3.015000,SR3_M23,2.205000,SR3_U18,2018-09-01,2.965000,SR3_M20,2020-06-01,81.000000,2.955000,,,-0.005000,-0.005000,-0.005000,-0.005000,-0.005000,,-0.500000,0.686932,1.257151,1.375000,2.250000
2018-10-23,20,2.195000,SR3_U18,2.980000,SR3_M23,2.195000,SR3_U18,2018-09-01,2.930000,SR3_H20,2020-03-01,78.500000,2.921250,,,-0.010000,-0.035000,-0.010000,-0.035000,-0.033750,,-2.250000,1.339310,1.317519,-0.875000,-1.500000
2018-10-24,20,2.190000,SR3_U18,2.950000,SR3_M23,2.190000,SR3_U18,2018-09-01,2.905000,SR3_H20,2020-03-01,76.000000,2.894167,,,-0.005000,-0.030000,-0.005000,-0.025000,-0.027083,,-1.750000,1.472668,1.355362,-2.875000,-2.250000
2018-10-25,20,2.185000,SR3_U18,2.950000,SR3_M23,2.185000,SR3_U18,2018-09-01,2.905000,SR3_H20,2020-03-01,76.500000,2.894167,,,-0.005000,0.000000,-0.005000,0.000000,0.000000,,-0.250000,1.418626,1.355362,-3.375000,-2.250000
2018-10-26,20,2.182500,SR3_U18,2.880000,SR3_M23,2.182500,SR3_U18,2018-09-01,2.840000,SR3_H20,2020-03-01,69.750000,2.827917,,,-0.002500,-0.070000,-0.002500,-0.065000,-0.066250,,-3.625000,1.373863,1.550294,-8.375000,-4.625000
2018-10-29,20,2.182500,SR3_U18,2.885000,SR3_M23,2.182500,SR3_U18,2018-09-01,2.845000,SR3_H20,2020-03-01,70.250000,2.832917,,,0.000000,0.005000,0.000000,0.005000,0.005000,,0.250000,1.562250,1.550294,-7.625000,-4.625000
2018-10-30,20,2.182500,SR3_U18,2.885000,SR3_M23,2.182500,SR3_U18,2018-09-01,2.845000,SR3_H20,2020-03-01,70.250000,2.832917,,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,1.624038,1.540290,-5.375000,-3.625000
2018-10-31,20,2.192500,SR3_U18,2.915000,SR3_M23,2.192500,SR3_U18,2018-09-01,2.880000,SR3_H20,2020-03-01,72.250000,2.865000,,,0.010000,0.030000,0.010000,0.035000,0.032083,,2.000000,2.045574,1.472821,-1.625000,-4.375000
2018-11-01,20,2.187500,SR3_U18,2.905000,SR3_M23,2.187500,SR3_U18,2018-09-01,2.870000,SR3_H20,2020-03-01,71.750000,2.855000,,,-0.005000,-0.010000,-0.005000,-0.010000,-0.010000,,-0.750000,2.053199,1.401289,-2.125000,-6.875000
2018-11-02,20,2.192500,SR3_U18,2.945000,SR3_M23,2.192500,SR3_U18,2018-09-01,2.905000,SR3_H20,2020-03-01,75.250000,2.894583,,,0.005000,0.040000,0.005000,0.035000,0.039583,,2.250000,1.311011,1.476947,3.750000,-5.875000
2018-11-05,20,2.190000,SR3_U18,2.950000,SR3_M23,2.190000,SR3_U18,2018-09-01,2.910000,SR3_H20,2020-03-01,76.000000,2.899583,,,-0.002500,0.005000,-0.002500,0.005000,0.005000,,0.125000,1.324056,1.468698,3.625000,-6.250000
2018-11-06,20,2.195000,SR3_U18,2.960000,SR3_M23,2.195000,SR3_U18,2018-09-01,2.920000,SR3_H20,2020-03-01,76.500000,2.909583,,,0.005000,0.010000,0.005000,0.010000,0.010000,,0.750000,1.262438,1.482962,4.375000,-5.750000
2018-11-07,20,2.195000,SR3_U18,2.970000,SR3_M23,2.195000,SR3_U18,2018-09-01,2.930000,SR3_H20,2020-03-01,77.500000,2.919583,,,0.000000,0.010000,0.000000,0.010000,0.010000,,0.500000,1.095445,1.482962,2.875000,-4.250000
2018-11-08,20,2.192500,SR3_U18,3.005000,SR3_M23,2.192500,SR3_U18,2018-09-01,2.965000,SR3_H20,2020-03-01,81.250000,2.953333,,,-0.002500,0.035000,-0.002500,0.035000,0.033750,,1.625000,0.868728,1.434121,5.250000,-0.125000
2018-11-09,20,2.185000,SR3_U18,2.990000,SR3_M23,2.185000,SR3_U18,2018-09-01,2.950000,SR3_H20,2020-03-01,80.500000,2.938333,,,-0.007500,-0.015000,-0.007500,-0.015000,-0.015000,,-1.125000,1.003899,1.428677,1.875000,0.000000
2018-11-12,20,2.185000,SR3_U18,2.970000,SR3_M23,2.185000,SR3_U18,2018-09-01,2.930000,SR3_H20,2020-03-01,78.500000,2.918333,,,0.000000,-0.020000,0.000000,-0.020000,-0.020000,,-1.000000,1.183876,1.429756,0.750000,-1.875000
2018-11-13,20,2.185000,SR3_U18,2.950000,SR3_M23,2.185000,SR3_U18,2018-09-01,2.910000,SR3_H20,2020-03-01,76.500000,2.898333,,,0.000000,-0.020000,0.000000,-0.020000,-0.020000,,-1.000000,1.220271,1.443722,-1.000000,-2.875000
2018-11-14,20,2.185000,SR3_U18,2.895000,SR3_M23,2.185000,SR3_U18,2018-09-01,2.860000,SR3_H20,2020-03-01,71.000000,2.845833,,,0.000000,-0.055000,0.000000,-0.050000,-0.052500,,-2.750000,1.569733,1.552415,-4.250000,-5.875000
2018-11-15,20,2.190000,SR3_U18,2.885000,SR3_M23,2.190000,SR3_U18,2018-09-01,2.850000,SR3_H20,2020-03-01,69.500000,2.836250,,,0.005000,-0.010000,0.005000,-0.010000,-0.009583,,-0.250000,0.920258,1.547215,-6.125000,-6.375000
2018-11-16,20,2.190000,SR3_U18,2.835000,SR3_M23,2.190000,SR3_U18,2018-09-01,2.800000,SR3_H20,2020-03-01,64.500000,2.787083,,,0.000000,-0.050000,0.000000,-0.050000,-0.049167,,-2.500000,1.075291,1.566456,-7.500000,-10.250000
2018-11-19,20,2.190000,SR3_U18,2.800000,SR3_M23,2.190000,SR3_U18,2018-09-01,2.765000,SR3_H20,2020-03-01,61.000000,2.752500,,,0.000000,-0.035000,0.000000,-0.035000,-0.034583,,-1.750000,1.039832,1.590680,-8.250000,-11.500000
2018-11-20,20,2.195000,SR3_U18,2.805000,SR3_M23,2.195000,SR3_U18,2018-09-01,2.770000,SR3_H20,2020-03-01,61.000000,2.757500,,,0.005000,0.005000,0.005000,0.005000,0.005000,,0.500000,1.420827,1.556766,-6.750000,-8.750000
2018-11-21,20,2.195000,SR3_U18,2.815000,SR3_M23,2.195000,SR3_U18,2018-09-01,2.770000,SR3_H20,2020-03-01,62.000000,2.762917,,,0.000000,0.010000,0.000000,0.000000,0.005417,,0.500000,1.362443,1.538112,-3.500000,-6.500000
2018-11-23,20,2.195000,SR3_U18,2.815000,SR3_M23,2.195000,SR3_U18,2018-09-01,2.770000,SR3_H20,2020-03-01,62.000000,2.762917,,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,1.387444,1.539769,-3.250000,-6.250000
2018-11-26,20,2.195000,SR3_U18,2.825000,SR3_M23,2.195000,SR3_U18,2018-09-01,2.780000,SR3_H20,2020-03-01,63.000000,2.772917,,,0.000000,0.010000,0.000000,0.010000,0.010000,,0.500000,0.974679,1.335420,-0.250000,-2.125000
2018-11-27,20,2.192500,SR3_U18,2.810000,SR3_M23,2.192500,SR3_U18,2018-09-01,2.770000,SR3_H20,2020-03-01,61.750000,2.759583,,,-0.002500,-0.015000,-0.002500,-0.010000,-0.013334,,-0.875000,0.599479,1.343295,0.625000,-3.250000
2018-11-28,20,2.192500,SR3_U18,2.775000,SR3_M23,2.192500,SR3_U18,2018-09-01,2.730000,SR3_H20,2020-03-01,58.250000,2.723333,,,0.000000,-0.035000,0.000000,-0.040000,-0.036250,,-1.750000,0.974679,1.388392,-1.625000,-5.000000
2018-11-29,20,2.187500,SR3_U18,2.770000,SR3_M23,2.187500,SR3_U18,2018-09-01,2.730000,SR3_H20,2020-03-01,58.250000,2.719583,,,-0.005000,-0.005000,-0.005000,0.000000,-0.003750,,-0.500000,0.858778,1.283755,-2.625000,-7.500000
2018-11-30,20,2.185000,SR3_U18,2.765000,SR3_M23,2.185000,SR3_U18,2018-09-01,2.725000,SR3_Z19,2019-12-01,58.000000,2.715417,,,-0.002500,-0.005000,-0.002500,-0.005000,-0.004166,,-0.375000,0.816815,1.280724,-3.000000,-7.125000
2018-12-03,19,2.410000,SR3_Z18,2.785000,SR3_M23,2.410000,SR3_Z18,2018-12-01,2.745000,SR3_Z19,2019-12-01,37.500000,2.735417,,,0.225000,0.020000,0.225000,0.020000,0.020000,,12.250000,5.894250,3.063279,8.750000,2.875000
2018-12-04,19,2.400000,SR3_Z18,2.755000,SR3_M23,2.400000,SR3_Z18,2018-12-01,2.725000,SR3_Z19,2019-12-01,35.500000,2.708333,,,-0.010000,-0.030000,-0.010000,-0.020000,-0.027084,,-2.000000,6.039195,3.100589,7.625000,0.750000
2018-12-05,19,2.400000,SR3_Z18,2.755000,SR3_M23,2.400000,SR3_Z18,2018-12-01,2.725000,SR3_Z19,2019-12-01,35.500000,2.708333,,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,5.849679,3.096050,9.375000,0.000000
2018-12-06,19,2.390000,SR3_Z18,2.650000,SR3_M23,2.390000,SR3_Z18,2018-12-01,2.630000,SR3_Z19,2019-12-01,26.000000,2.606250,,,-0.010000,-0.105000,-0.010000,-0.095000,-0.102083,,-5.750000,6.779795,3.348090,4.125000,-6.250000
2018-12-07,19,2.385000,SR3_Z18,2.610000,SR3_M23,2.385000,SR3_Z18,2018-12-01,2.595000,SR3_Z19,2019-12-01,22.500000,2.567500,,,-0.005000,-0.040000,-0.005000,-0.035000,-0.038750,,-2.250000,6.913302,3.342183,2.250000,-10.125000
2018-12-10,19,2.380000,SR3_Z18,2.575000,SR3_M23,2.380000,SR3_Z18,2018-12-01,2.570000,SR3_Z19,2019-12-01,19.500000,2.535000,,,-0.005000,-0.035000,-0.005000,-0.025000,-0.032500,,-2.000000,2.081166,3.356406,-12.000000,-11.000000
2018-12-11,19,2.400000,SR3_Z18,2.615000,SR3_M23,2.400000,SR3_Z18,2018-12-01,2.610000,SR3_Z19,2019-12-01,21.500000,2.575000,,,0.020000,0.040000,0.020000,0.040000,0.040000,,3.000000,3.214226,3.446155,-7.000000,-7.000000
2018-12-12,19,2.407500,SR3_Z18,2.650000,SR3_M23,2.407500,SR3_Z18,2018-12-01,2.635000,SR3_Z19,2019-12-01,24.250000,2.607083,,,0.007500,0.035000,0.007500,0.025000,0.032083,,2.125000,3.566774,3.485750,-4.875000,-3.875000
2018-12-13,19,2.412500,SR3_Z18,2.655000,SR3_M23,2.412500,SR3_Z18,2018-12-01,2.640000,SR3_Z19,2019-12-01,24.250000,2.612083,,,0.005000,0.005000,0.005000,0.005000,0.005000,,0.500000,2.369072,3.435705,1.375000,-0.625000
2018-12-14,19,2.415000,SR3_Z18,2.625000,SR3_M23,2.415000,SR3_Z18,2018-12-01,2.610000,SR3_Z19,2019-12-01,21.000000,2.582500,,,0.002500,-0.030000,0.002500,-0.030000,-0.029583,,-1.375000,2.158920,3.448660,2.250000,-1.750000
2018-12-17,20,2.415000,SR3_Z18,2.595000,SR3_U23,2.415000,SR3_Z18,2018-12-01,2.580000,SR3_Z19,2019-12-01,18.000000,2.548333,,,0.000000,-0.030000,0.000000,-0.030000,-0.034167,,-1.500000,2.024460,3.418963,2.750000,-0.750000
2018-12-18,20,2.415000,SR3_Z18,2.545000,SR3_U23,2.415000,SR3_Z18,2018-12-01,2.540000,SR3_Z19,2019-12-01,13.000000,2.500000,,,0.000000,-0.050000,0.000000,-0.040000,-0.048333,,-2.500000,1.846872,3.442765,-2.750000,-1.500000
2018-12-19,20,2.440000,SR3_Z18,2.540000,SR3_U23,2.440000,SR3_Z18,2018-12-01,2.550000,SR3_U19,2019-09-01,10.000000,2.497083,,,0.025000,-0.005000,0.025000,0.010000,-0.002917,,1.000000,1.469481,3.448970,-3.875000,-1.000000
2018-12-20,20,2.445000,SR3_Z18,2.530000,SR3_U23,2.445000,SR3_Z18,2018-12-01,2.570000,SR3_U19,2019-09-01,8.500000,2.492083,,,0.005000,-0.010000,0.005000,0.020000,-0.005000,,-0.250000,1.339310,3.446752,-4.625000,-1.750000
2018-12-21,20,2.430000,SR3_Z18,2.495000,SR3_U23,2.430000,SR3_Z18,2018-12-01,2.540000,SR3_U19,2019-09-01,6.500000,2.457083,,,-0.015000,-0.035000,-0.015000,-0.030000,-0.035000,,-2.500000,1.516575,3.488491,-5.750000,-4.250000
2018-12-24,20,2.405000,SR3_Z18,2.435000,SR3_U23,2.370000,SR3_H21,2021-03-01,2.490000,SR3_U19,2019-09-01,3.000000,2.397500,,,-0.025000,-0.060000,-0.060000,-0.050000,-0.059583,,-4.250000,2.072137,3.597422,-8.500000,-9.000000
2018-12-26,20,2.417500,SR3_Z18,2.410000,SR3_U23,2.345000,SR3_H21,2021-03-01,2.490000,SR3_U19,2019-09-01,-0.750000,2.372917,,,0.012500,-0.025000,-0.025000,0.000000,-0.024583,,-0.625000,2.060795,3.596302,-6.625000,-8.750000
2018-12-27,20,2.420000,SR3_Z18,2.355000,SR3_U23,2.290000,SR3_H21,2021-03-01,2.440000,SR3_M19,2019-06-01,-6.500000,2.317917,,,0.002500,-0.055000,-0.055000,-0.050000,-0.055000,,-2.625000,1.631238,3.618364,-10.250000,-9.625000
2018-12-28,20,2.420000,SR3_Z18,2.345000,SR3_U23,2.280000,SR3_H21,2021-03-01,2.435000,SR3_M19,2019-06-01,-7.500000,2.307917,,,0.000000,-0.010000,-0.010000,-0.005000,-0.010000,,-0.500000,1.564748,3.618364,-10.500000,-9.625000
2018-12-31,20,2.432500,SR3_Z18,2.340000,SR3_U23,2.275000,SR3_H21,2021-03-01,2.432500,SR3_Z18,2018-12-01,-9.250000,2.302917,,,0.012500,-0.005000,-0.005000,-0.002500,-0.005000,,0.375000,1.877914,3.623406,-7.625000,-8.875000
2019-01-02,20,2.447500,SR3_Z18,2.350000,SR3_U23,2.285000,SR3_H21,2021-03-01,2.447500,SR3_Z18,2018-12-01,-9.750000,2.312917,,,0.015000,0.010000,0.010000,0.015000,0.010000,,1.250000,1.443195,2.116848,-2.125000,-19.875000
2019-01-03,20,2.445000,SR3_Z18,2.165000,SR3_U23,2.100000,SR3_H21,2021-03-01,2.445000,SR3_Z18,2018-12-01,-28.000000,2.132500,,,-0.002500,-0.185000,-0.185000,-0.002500,-0.180417,,-9.375000,4.274379,2.825198,-10.875000,-27.250000
2019-01-04,20,2.457500,SR3_Z18,2.230000,SR3_U23,2.165000,SR3_H21,2021-03-01,2.457500,SR3_Z18,2018-12-01,-22.750000,2.197917,,,0.012500,0.065000,0.065000,0.012500,0.065417,,3.875000,5.025715,3.047668,-4.375000,-23.375000
2019-01-07,20,2.455000,SR3_Z18,2.275000,SR3_U23,2.210000,SR3_H21,2021-03-01,2.455000,SR3_Z18,2018-12-01,-18.000000,2.242083,,,-0.002500,0.045000,0.045000,-0.002500,0.044166,,2.125000,5.208467,2.931117,-1.750000,-15.500000
2019-01-08,20,2.455000,SR3_Z18,2.345000,SR3_U23,2.280000,SR3_H21,2021-03-01,2.490000,SR3_M19,2019-06-01,-11.000000,2.311667,,,0.000000,0.070000,0.070000,0.035000,0.069584,,3.500000,5.496732,3.058073,1.375000,-9.750000
2019-01-09,20,2.452500,SR3_Z18,2.335000,SR3_U23,2.270000,SR3_H21,2021-03-01,2.480000,SR3_M19,2019-06-01,-11.750000,2.304167,,,-0.002500,-0.010000,-0.010000,-0.010000,-0.007500,,-0.625000,5.477511,3.037668,-0.500000,-8.375000
2019-01-10,20,2.457500,SR3_Z18,2.340000,SR3_U23,2.275000,SR3_H21,2021-03-01,2.490000,SR3_M19,2019-06-01,-11.750000,2.309167,,,0.005000,0.005000,0.005000,0.010000,0.005000,,0.500000,1.926379,2.939431,9.375000,-10.875000
2019-01-11,20,2.450000,SR3_Z18,2.325000,SR3_U23,2.260000,SR3_H21,2021-03-01,2.485000,SR3_M19,2019-06-01,-12.500000,2.294167,,,-0.007500,-0.015000,-0.015000,-0.005000,-0.015000,,-1.125000,1.926379,2.873219,4.375000,-14.125000
2019-01-14,20,2.460000,SR3_Z18,2.330000,SR3_U23,2.265000,SR3_H21,2021-03-01,2.475000,SR3_M19,2019-06-01,-13.000000,2.299167,,,0.010000,0.005000,0.005000,-0.010000,0.005000,,0.750000,1.797133,2.879280,3.000000,-13.875000
2019-01-15,20,2.452500,SR3_Z18,2.320000,SR3_U23,2.255000,SR3_H21,2021-03-01,2.465000,SR3_M19,2019-06-01,-13.250000,2.288333,,,-0.007500,-0.010000,-0.010000,-0.010000,-0.010834,,-0.875000,0.845022,2.875222,-1.375000,-13.375000
2019-01-16,20,2.452500,SR3_Z18,2.345000,SR3_U23,2.280000,SR3_H21,2021-03-01,2.470000,SR3_M19,2019-06-01,-10.750000,2.312917,,,0.000000,0.025000,0.025000,0.005000,0.024584,,1.250000,1.043582,2.899034,0.500000,-10.625000
2019-01-17,20,2.457500,SR3_Z18,2.375000,SR3_U23,2.310000,SR3_H21,2021-03-01,2.475000,SR3_M19,2019-06-01,-8.250000,2.342917,,,0.005000,0.030000,0.030000,0.005000,0.030000,,1.750000,1.285131,2.902890,1.750000,-6.375000
2019-01-18,20,2.467500,SR3_Z18,2.445000,SR3_U23,2.380000,SR3_H21,2021-03-01,2.520000,SR3_U19,2019-09-01,-2.250000,2.411250,,,0.010000,0.070000,0.070000,0.045000,0.068333,,4.000000,1.767767,3.048478,6.875000,-3.375000
2019-01-22,20,2.462500,SR3_Z18,2.400000,SR3_U23,2.335000,SR3_H21,2021-03-01,2.490000,SR3_M19,2019-06-01,-6.250000,2.368333,,,-0.005000,-0.045000,-0.045000,-0.030000,-0.042917,,-2.500000,2.500625,3.092828,3.625000,-5.625000
2019-01-23,20,2.462500,SR3_Z18,2.405000,SR3_U23,2.340000,SR3_H21,2021-03-01,2.500000,SR3_M19,2019-06-01,-5.750000,2.373333,,,0.000000,0.005000,0.005000,0.010000,0.005000,,0.250000,2.367752,3.049826,4.750000,-2.875000
2019-01-24,20,2.462500,SR3_Z18,2.390000,SR3_U23,2.325000,SR3_H21,2021-03-01,2.485000,SR3_M19,2019-06-01,-7.250000,2.360000,,,0.000000,-0.015000,-0.015000,-0.015000,-0.013333,,-0.750000,2.471083,2.898467,2.750000,0.625000
2019-01-25,20,2.465000,SR3_Z18,2.415000,SR3_U23,2.350000,SR3_H21,2021-03-01,2.505000,SR3_U19,2019-09-01,-5.000000,2.385000,,,0.002500,0.025000,0.025000,0.020000,0.025000,,1.375000,2.430921,2.909115,2.375000,2.625000
2019-01-28,20,2.460000,SR3_Z18,2.405000,SR3_U23,2.340000,SR3_H21,2021-03-01,2.495000,SR3_U19,2019-09-01,-5.500000,2.375000,,,-0.005000,-0.010000,-0.010000,-0.010000,-0.010000,,-0.750000,1.431782,2.845125,-2.375000,4.500000
2019-01-29,20,2.460000,SR3_Z18,2.400000,SR3_U23,2.335000,SR3_H21,2021-03-01,2.495000,SR3_U19,2019-09-01,-6.000000,2.371250,,,0.000000,-0.005000,-0.005000,0.000000,-0.003750,,-0.250000,0.885649,2.842320,-0.125000,4.750000
2019-01-30,20,2.457500,SR3_Z18,2.350000,SR3_U23,2.285000,SR3_H21,2021-03-01,2.465000,SR3_U19,2019-09-01,-10.750000,2.324167,,,-0.002500,-0.050000,-0.050000,-0.030000,-0.047083,,-2.625000,1.429051,2.912964,-3.000000,1.750000
2019-01-31,20,2.457500,SR3_Z18,2.280000,SR3_U23,2.215000,SR3_H21,2021-03-01,2.457500,SR3_Z18,2018-12-01,-17.750000,2.254583,,,0.000000,-0.070000,-0.070000,-0.007500,-0.069584,,-3.500000,1.939314,3.005368,-5.750000,-3.000000
2019-02-01,20,2.460000,SR3_Z18,2.305000,SR3_U23,2.240000,SR3_H21,2021-03-01,2.460000,SR3_Z18,2018-12-01,-15.500000,2.279583,,,0.002500,0.025000,0.025000,0.002500,0.025000,,1.375000,1.939314,2.090824,-5.750000,7.750000
2019-02-04,20,2.460000,SR3_Z18,2.325000,SR3_U23,2.260000,SR3_H21,2021-03-01,2.460000,SR3_Z18,2018-12-01,-13.500000,2.300417,,,0.000000,0.020000,0.020000,0.000000,0.020834,,1.000000,2.173347,1.931165,-4.000000,4.875000
2019-02-05,20,2.455000,SR3_Z18,2.320000,SR3_U23,2.255000,SR3_H21,2021-03-01,2.455000,SR3_Z18,2018-12-01,-13.500000,2.296250,,,-0.005000,-0.005000,-0.005000,-0.005000,-0.004167,,-0.500000,2.160367,1.885235,-4.250000,2.250000
2019-02-06,20,2.455000,SR3_Z18,2.310000,SR3_U23,2.245000,SR3_H21,2021-03-01,2.455000,SR3_Z18,2018-12-01,-14.500000,2.287500,,,0.000000,-0.010000,-0.010000,0.000000,-0.008750,,-0.500000,1.919473,1.711080,-2.125000,-1.750000
2019-02-07,20,2.450000,SR3_Z18,2.255000,SR3_U23,2.190000,SR3_H21,2021-03-01,2.450000,SR3_Z18,2018-12-01,-19.500000,2.237083,,,-0.005000,-0.055000,-0.055000,-0.005000,-0.050417,,-3.000000,1.722099,1.828716,-1.625000,-4.125000
2019-02-08,20,2.455000,SR3_Z18,2.220000,SR3_U23,2.155000,SR3_H21,2021-03-01,2.455000,SR3_Z18,2018-12-01,-23.500000,2.206667,,,0.005000,-0.035000,-0.035000,0.005000,-0.030416,,-1.500000,1.474788,1.842693,-4.500000,-6.125000
2019-02-11,20,2.455000,SR3_Z18,2.245000,SR3_U23,2.180000,SR3_H21,2021-03-01,2.455000,SR3_Z18,2018-12-01,-21.000000,2.230417,,,0.000000,0.025000,0.025000,0.000000,0.023750,,1.250000,1.557241,1.863562,-4.250000,-3.750000
2019-02-12,20,2.452500,SR3_Z18,2.275000,SR3_U23,2.210000,SR3_H21,2021-03-01,2.452500,SR3_Z18,2018-12-01,-17.750000,2.260000,,,-0.002500,0.030000,0.030000,-0.002500,0.029583,,1.375000,1.859099,1.885224,-2.375000,-3.125000
2019-02-13,20,2.455000,SR3_Z18,2.335000,SR3_U23,2.270000,SR3_H21,2021-03-01,2.475000,SR3_U19,2019-09-01,-12.000000,2.317500,,,0.002500,0.060000,0.060000,0.022500,0.057500,,3.125000,2.457450,2.012819,1.250000,0.875000
2019-02-14,20,2.450000,SR3_Z18,2.295000,SR3_U23,2.230000,SR3_H21,2021-03-01,2.455000,SR3_U19,2019-09-01,-15.500000,2.278750,,,-0.005000,-0.040000,-0.040000,-0.020000,-0.038750,,-2.250000,2.220994,2.054150,2.000000,-2.625000
2019-02-15,20,2.455000,SR3_Z18,2.300000,SR3_U23,2.235000,SR3_M21,2021-06-01,2.460000,SR3_U19,2019-09-01,-15.500000,2.285417,,,0.005000,0.005000,0.005000,0.005000,0.006667,,0.500000,1.957757,2.012492,4.000000,-3.875000
2019-02-19,20,2.447500,SR3_Z18,2.285000,SR3_U23,2.220000,SR3_M21,2021-06-01,2.450000,SR3_U19,2019-09-01,-16.250000,2.271250,,,-0.007500,-0.015000,-0.015000,-0.010000,-0.014167,,-1.125000,2.103940,1.760962,1.625000,-9.000000
